OG0003590: CBRIG.QX1410.4355.1 CELEG.4R79.1a CINOP.Sp34_40219410.t1 CNIGO.Cni-nas-6
OG0011124: CBRIG.QX1410.16136.1 CELEG.Y105E8B.2a CINOP.Sp34_10008900.t1 CNIGO.Cni-exoc-8
OG0011125: CBRIG.QX1410.16139.1 CELEG.Y105E8B.3 CINOP.Sp34_10004000.t1 CNIGO.Cni-riok-2
OG0011126: CBRIG.QX1410.16138.1 CELEG.Y105E8B.4 CINOP.Sp34_10004100.t1 CNIGO.Cni-bath-40.2
OG0011127: CBRIG.QX1410.16140.1 CELEG.Y105E8B.5 CINOP.Sp34_10003900.t1 CNIGO.Cni-hprt-1
OG0011128: CBRIG.QX1410.16141.1 CELEG.Y105E8B.6 CINOP.Sp34_10003800.t1 CNIGO.Cni-Y105E8B.6
OG0011129: CBRIG.QX1410.16137.1 CELEG.Y105E8B.7 CINOP.Sp34_10004200.t1 CNIGO.Cni-Y105E8B.7.1
OG0011130: CBRIG.QX1410.16142.2 CELEG.Y105E8B.8c CINOP.Sp34_10003700.t1 CNIGO.Cni-ero-1
OG0011131: CBRIG.QX1410.16143.2 CELEG.Y105E8B.9 CINOP.Sp34_10005410.t1 CNIGO.Cni-Y105E8B.9
OG0011132: CBRIG.QX1410.14237.1 CELEG.Y106G6A.1 CINOP.Sp34_10188200.t1 CNIGO.Cni-Y106G6A.1
OG0011133: CBRIG.QX1410.14235.3 CELEG.Y106G6A.2a CINOP.Sp34_10188000.t1 CNIGO.Cni-epg-8
OG0011134: CBRIG.QX1410.14234.1 CELEG.Y106G6A.4 CINOP.Sp34_10187900.t1 CNIGO.Cni-Y106G6A.4.1
OG0011135: CBRIG.QX1410.14236.1 CELEG.Y106G6A.5a CINOP.Sp34_10188100.t1 CNIGO.Cni-dsbn-1
OG0011136: CBRIG.QX1410.14805.1 CELEG.Y106G6D.5a CINOP.Sp34_10183900.t1 CNIGO.Cni-Y106G6D.5
OG0011137: CBRIG.QX1410.14806.1 CELEG.Y106G6D.6 CINOP.Sp34_10183700.t1 CNIGO.Cni-Y106G6D.6
OG0011138: CBRIG.QX1410.14804.1 CELEG.Y106G6D.7 CINOP.Sp34_10184000.t1 CNIGO.Cni-Y106G6D.7.1
OG0011139: CBRIG.QX1410.14813.1 CELEG.Y106G6E.4 CINOP.Sp34_10184930.t1 CNIGO.Cni-Y106G6E.4.1
OG0011140: CBRIG.QX1410.14812.1 CELEG.Y106G6E.5b CINOP.Sp34_10184920.t1 CNIGO.Cni-ced-12.1
OG0011141: CBRIG.QX1410.14811.3 CELEG.Y106G6E.6 CINOP.Sp34_10184910.t1 CNIGO.Cni-csnk-1.1
OG0011142: CBRIG.QX1410.14836.1 CELEG.Y106G6G.1 CINOP.Sp34_10220520.t1 CNIGO.Cnig_chr_I.g2011.1
OG0011143: CBRIG.QX1410.14834.1 CELEG.Y106G6G.2 CINOP.Sp34_10220600.t1 CNIGO.Cni-Y106G6G.2
OG0011144: CBRIG.QX1410.14835.2 CELEG.Y106G6G.3 CINOP.Sp34_10220700.t1 CNIGO.Cni-dlc-6
OG0011145: CBRIG.QX1410.14858.1 CELEG.Y106G6H.1 CINOP.Sp34_10218300.t1 CNIGO.Cni-Y106G6H.1
OG0011146: CBRIG.QX1410.14868.1 CELEG.Y106G6H.12a CINOP.Sp34_10217400.t1 CNIGO.Cni-duo-3.1
OG0011147: CBRIG.QX1410.14870.2 CELEG.Y106G6H.14 CINOP.Sp34_10217200.t1 CNIGO.Cni-Y106G6H.14
OG0011148: CBRIG.QX1410.14871.1 CELEG.Y106G6H.16 CINOP.Sp34_10217000.t1 CNIGO.Cni-Y106G6H.16
OG0011149: CBRIG.QX1410.14860.1 CELEG.Y106G6H.3a CINOP.Sp34_10217900.t1 CNIGO.Cni-rpl-30.1
OG0011150: CBRIG.QX1410.14862.1 CELEG.Y106G6H.5 CINOP.Sp34_10217820.t1 CNIGO.Cni-Y106G6H.5
OG0011151: CBRIG.QX1410.1436.1 CELEG.Y108G3AL.2 CINOP.Sp34_40071300.t1 CNIGO.Cni-Y108G3AL.2.1
OG0011152: CBRIG.QX1410.4461.3 CELEG.Y10G11A.1a CINOP.Sp34_40194900.t1 CNIGO.Cni-Y10G11A.1
OG0011153: CBRIG.QX1410.12472.1 CELEG.Y110A2AL.12a CINOP.Sp34_20044620.t1 CNIGO.Cni-hpo-20
OG0011154: CBRIG.QX1410.12471.1 CELEG.Y110A2AL.13 CINOP.Sp34_20044610.t1 CNIGO.Cni-pinn-1
OG0011155: CBRIG.QX1410.12470.1 CELEG.Y110A2AL.14 CINOP.Sp34_20044520.t1 CNIGO.Cni-sqv-2
OG0011156: CBRIG.QX1410.12498.2 CELEG.Y110A2AL.8c CINOP.Sp34_20042710.t1 CNIGO.Cni-ptc-3.2
OG0011157: CBRIG.QX1410.12469.1 CELEG.Y110A2AM.3a CINOP.Sp34_20044400.t1 CNIGO.Cni-ubc-26.1
OG0011158: CBRIG.QX1410.12466.1 CELEG.Y110A2AR.1 CINOP.Sp34_20044100.t1 CNIGO.Cni-Y110A2AR.1
OG0011159: CBRIG.QX1410.12468.2 CELEG.Y110A2AR.2f CINOP.Sp34_20044310.t1 CNIGO.Cni-ubc-15
OG0011160: CBRIG.QX1410.12467.1 CELEG.Y110A2AR.3a CINOP.Sp34_20044200.t1 CNIGO.Cni-Y110A2AR.3
OG0011161: CBRIG.QX1410.14465.1 CELEG.Y110A7A.10 CINOP.Sp34_10257700.t1 CNIGO.Cni-aap-1
OG0011162: CBRIG.QX1410.14468.1 CELEG.Y110A7A.13 CINOP.Sp34_10257500.t1 CNIGO.Cni-chp-1
OG0011163: CBRIG.QX1410.14467.1 CELEG.Y110A7A.14 CINOP.Sp34_10257600.t1 CNIGO.Cni-pas-3
OG0011164: CBRIG.QX1410.14456.2 CELEG.Y110A7A.16 CINOP.Sp34_10258000.t1 CNIGO.Cni-elpc-1
OG0011165: CBRIG.QX1410.14453.1 CELEG.Y110A7A.17b CINOP.Sp34_10258200.t1 CNIGO.Cni-mat-1.1
OG0011166: CBRIG.QX1410.14446.1 CELEG.Y110A7A.1b CINOP.Sp34_10259500.t1 CNIGO.Cni-hcp-6
OG0011167: CBRIG.QX1410.14449.1 CELEG.Y110A7A.2 CINOP.Sp34_10259200.t1 CNIGO.Cni-Y110A7A.2.1
OG0011168: CBRIG.QX1410.14470.1 CELEG.Y110A7A.20 CINOP.Sp34_10257310.t1 CNIGO.Cni-ift-20
OG0011169: CBRIG.QX1410.14464.1 CELEG.Y110A7A.21 CINOP.Sp34_10257810.t1 CNIGO.Cnig_chr_I.g1624.1
OG0011170: CBRIG.QX1410.14448.1 CELEG.Y110A7A.3 CINOP.Sp34_10258700.t1 CNIGO.Cni-unc-63.1
OG0011171: CBRIG.QX1410.15455.2 CELEG.Y110A7A.4 CINOP.Sp34_10258600.t1 CNIGO.Cni-tyms-1.1
OG0011172: CBRIG.QX1410.14454.2 CELEG.Y110A7A.8 CINOP.Sp34_10258300.t1 CNIGO.Cni-prp-31.1
OG0011173: CBRIG.QX1410.14455.3 CELEG.Y110A7A.9a CINOP.Sp34_10258100.t1 CNIGO.Cni-Y110A7A.9
OG0011174: CBRIG.QX1410.7774.2 CELEG.Y111B2A.10a CINOP.Sp34_30298220.t1 CNIGO.Cni-Y111B2A.10.1
OG0011175: CBRIG.QX1410.7778.6 CELEG.Y111B2A.11 CINOP.Sp34_30318700.t1 CNIGO.Cni-epc-1
OG0011176: CBRIG.QX1410.7779.1 CELEG.Y111B2A.12a CINOP.Sp34_30318800.t1 CNIGO.Cni-Y111B2A.12
OG0011177: CBRIG.QX1410.7780.1 CELEG.Y111B2A.13 CINOP.Sp34_30318900.t1 CNIGO.Cni-Y111B2A.13
OG0011178: CBRIG.QX1410.9583.1 CELEG.Y111B2A.16 CINOP.Sp34_30008100.t1 CNIGO.Cni-taf-7.2
OG0011179: CBRIG.QX1410.9584.1 CELEG.Y111B2A.17 CINOP.Sp34_30008000.t1 CNIGO.Cni-elpc-2.1
OG0011180: CBRIG.QX1410.9585.2 CELEG.Y111B2A.18 CINOP.Sp34_30007900.t1 CNIGO.Cni-rsp-3
OG0011181: CBRIG.QX1410.9586.1 CELEG.Y111B2A.19a CINOP.Sp34_30007800.t1 CNIGO.Cni-spin-4.1
OG0011182: CBRIG.QX1410.7689.1 CELEG.Y111B2A.20a CINOP.Sp34_30287400.t1 CNIGO.Cni-hut-1.1
OG0011183: CBRIG.QX1410.7686.1 CELEG.Y111B2A.22a CINOP.Sp34_30287300.t1 CNIGO.Cni-ssl-1
OG0011184: CBRIG.QX1410.7772.2 CELEG.Y111B2A.4a CINOP.Sp34_30297810.t1 CNIGO.Cnig_chr_III.g8869.1
OG0011185: CBRIG.QX1410.7771.2 CELEG.Y111B2A.8f CINOP.Sp34_30298300.t1 CNIGO.Cni-aakg-1
OG0011186: CBRIG.QX1410.4110.1 CELEG.Y113G7A.10 CINOP.Sp34_50430700.t1 CNIGO.Cni-spe-19
OG0011187: CBRIG.QX1410.4114.1 CELEG.Y113G7A.11 CINOP.Sp34_50429900.t1 CNIGO.Cni-ssu-1
OG0011188: CBRIG.QX1410.4115.1 CELEG.Y113G7A.14 CINOP.Sp34_50429800.t1 CNIGO.Cni-Y113G7A.14.1
OG0011189: CBRIG.QX1410.4126.1 CELEG.Y113G7A.3 CINOP.Sp34_50430000.t1 CNIGO.Cni-sec-23.2
OG0011190: CBRIG.QX1410.4128.1 CELEG.Y113G7A.4a CINOP.Sp34_50430110.t1 CNIGO.Cni-ncx-1
OG0011191: CBRIG.QX1410.4108.1 CELEG.Y113G7A.5 CINOP.Sp34_50430500.t1 CNIGO.Cni-lgc-55
OG0011192: CBRIG.QX1410.4111.2 CELEG.Y113G7A.6a CINOP.Sp34_50430800.t1 CNIGO.Cni-ttx-1.1
OG0011193: CBRIG.QX1410.4112.1 CELEG.Y113G7A.8b CINOP.Sp34_50430900.t1 CNIGO.Cni-fre-1
OG0011194: CBRIG.QX1410.4113.1 CELEG.Y113G7A.9a CINOP.Sp34_50431000.t1 CNIGO.Cni-dcs-1
OG0011195: CBRIG.QX1410.4252.1 CELEG.Y113G7B.11 CINOP.Sp34_50428800.t1 CNIGO.Cni-Y113G7B.11
OG0011196: CBRIG.QX1410.4134.2 CELEG.Y113G7B.16 CINOP.Sp34_50429000.t1 CNIGO.Cni-cdkr-3
OG0011197: CBRIG.QX1410.4133.2 CELEG.Y113G7B.17 CINOP.Sp34_50429100.t1 CNIGO.Cni-prmt-1
OG0011198: CBRIG.QX1410.4132.1 CELEG.Y113G7B.18b CINOP.Sp34_50429210.t1 CNIGO.Cni-mdt-17.1
OG0011199: CBRIG.QX1410.4131.1 CELEG.Y113G7B.23c CINOP.Sp34_50429220.t1 CNIGO.Cni-swsn-1
OG0011200: CBRIG.QX1410.4130.1 CELEG.Y113G7B.24a CINOP.Sp34_50429300.t1 CNIGO.Cni-sld-5.1
OG0011201: CBRIG.QX1410.4504.1 CELEG.Y116A8A.9b CINOP.Sp34_40192300.t1 CNIGO.Cni-map-2.1
OG0011202: CBRIG.QX1410.4420.1 CELEG.Y116A8B.4 CINOP.Sp34_40204400.t1 CNIGO.Cni-Y116A8B.4
OG0011203: CBRIG.QX1410.4419.1 CELEG.Y116A8B.5 CINOP.Sp34_40204500.t1 CNIGO.Cni-npr-32.1
OG0011204: CBRIG.QX1410.4442.1 CELEG.Y116A8C.10b CINOP.Sp34_40200800.t1 CNIGO.Cni-Y116A8C.10
OG0011205: CBRIG.QX1410.4439.2 CELEG.Y116A8C.12 CINOP.Sp34_40201000.t1 CNIGO.Cnig_chr_IV.g12093
OG0011206: CBRIG.QX1410.4438.3 CELEG.Y116A8C.13a CINOP.Sp34_40201100.t1 CNIGO.Cnig_chr_IV.g12096.1
OG0011207: CBRIG.QX1410.7634.1 CELEG.Y116A8C.23 CINOP.Sp34_30294300.t1 CNIGO.Cni-Y116A8C.23
OG0011208: CBRIG.QX1410.4357.1 CELEG.Y116A8C.26a CINOP.Sp34_40219300.t1 CNIGO.Cni-snx-13.1
OG0011209: CBRIG.QX1410.4359.1 CELEG.Y116A8C.27a CINOP.Sp34_40219100.t1 CNIGO.Cni-Y116A8C.27
OG0011210: CBRIG.QX1410.4360.2 CELEG.Y116A8C.28d CINOP.Sp34_40219000.t1 CNIGO.Cnig_chr_IV.g11986
OG0011211: CBRIG.QX1410.4444.1 CELEG.Y116A8C.3 CINOP.Sp34_40200700.t1 CNIGO.Cni-Y116A8C.3
OG0011212: CBRIG.QX1410.4361.1 CELEG.Y116A8C.30c CINOP.Sp34_40218900.t1 CNIGO.Cnig_chr_IV.g11988
OG0011213: CBRIG.QX1410.4362.1 CELEG.Y116A8C.32a CINOP.Sp34_40218800.t1 CNIGO.Cni-sfa-1
OG0011214: CBRIG.QX1410.4363.1 CELEG.Y116A8C.34a CINOP.Sp34_40218700.t1 CNIGO.Cni-cyn-13
OG0011215: CBRIG.QX1410.4364.1 CELEG.Y116A8C.35a CINOP.Sp34_40218620.t1 CNIGO.Cni-uaf-2
OG0011216: CBRIG.QX1410.4365.3 CELEG.Y116A8C.36d CINOP.Sp34_40218610.t1 CNIGO.Cni-itsn-1
OG0011217: CBRIG.QX1410.4358.1 CELEG.Y116A8C.42 CINOP.Sp34_40219200.t1 CNIGO.Cni-snr-1
OG0011218: CBRIG.QX1410.4440.1 CELEG.Y116A8C.9a CINOP.Sp34_40200900.t1 CNIGO.Cni-Y116A8C.9
OG0011219: CBRIG.QX1410.4097.1 CELEG.Y116F11A.6 CINOP.Sp34_50403600.t1 CNIGO.Cni-Y116F11A.6.1
OG0011220: CBRIG.QX1410.4011.1 CELEG.Y116F11B.12a CINOP.Sp34_50413500.t1 CNIGO.Cni-gly-4.2
OG0011221: CBRIG.QX1410.13718.1 CELEG.Y119C1A.1 CINOP.Sp34_10308900.t1 CNIGO.Cni-Y119C1A.1.2
OG0011222: CBRIG.QX1410.13728.1 CELEG.Y119C1B.10a CINOP.Sp34_10302600.t1 CNIGO.Cni-Y119C1B.10
OG0011223: CBRIG.QX1410.13785.1 CELEG.Y119C1B.4 CINOP.Sp34_10302000.t1 CNIGO.Cni-mrpl-19
OG0011224: CBRIG.QX1410.13786.2 CELEG.Y119C1B.5 CINOP.Sp34_10302110.t1 CNIGO.Cni-Y119C1B.5
OG0011225: CBRIG.QX1410.13793.1 CELEG.Y119C1B.6 CINOP.Sp34_10302500.t1 CNIGO.Cni-Y119C1B.6
OG0011226: CBRIG.QX1410.13792.3 CELEG.Y119C1B.8h CINOP.Sp34_10302400.t1 CNIGO.Cni-bet-1
OG0011227: CBRIG.QX1410.13791.1 CELEG.Y119C1B.9 CINOP.Sp34_10302300.t1 CNIGO.Cni-zig-9
OG0011228: CBRIG.QX1410.7486.1 CELEG.Y119D3B.11 CINOP.Sp34_30315900.t1 CNIGO.Cni-orc-3
OG0011229: CBRIG.QX1410.7487.1 CELEG.Y119D3B.12a CINOP.Sp34_30316000.t1 CNIGO.Cni-Y119D3B.12
OG0011230: CBRIG.QX1410.7491.2 CELEG.Y119D3B.13 CINOP.Sp34_30316300.t1 CNIGO.Cni-Y119D3B.13
OG0011231: CBRIG.QX1410.7490.1 CELEG.Y119D3B.14 CINOP.Sp34_30316200.t1 CNIGO.Cni-Y119D3B.14
OG0011232: CBRIG.QX1410.7488.1 CELEG.Y119D3B.16 CINOP.Sp34_30316100.t1 CNIGO.Cni-mrpl-45
OG0011233: CBRIG.QX1410.7571.1 CELEG.Y119D3B.17 CINOP.Sp34_30315800.t1 CNIGO.Cni-pes-4
OG0011234: CBRIG.QX1410.4945.1 CELEG.Y11D7A.10a CINOP.Sp34_40354900.t1 CNIGO.Cni-Y11D7A.10
OG0011235: CBRIG.QX1410.4954.1 CELEG.Y11D7A.3a CINOP.Sp34_40354300.t1 CNIGO.Cni-Y11D7A.3.1
OG0011236: CBRIG.QX1410.4953.1 CELEG.Y11D7A.4 CINOP.Sp34_40354400.t1 CNIGO.Cni-rab-28
OG0011237: CBRIG.QX1410.4949.2 CELEG.Y11D7A.8 CINOP.Sp34_40354700.t1 CNIGO.Cni-Y11D7A.8
OG0011238: CBRIG.QX1410.4946.1 CELEG.Y11D7A.9 CINOP.Sp34_40354800.t1 CNIGO.Cni-Y11D7A.9
OG0011239: CBRIG.QX1410.19540.1 CELEG.Y12A6A.1 CINOP.Sp34_X0123800.t1 CNIGO.Cni-Y12A6A.1
OG0011240: CBRIG.QX1410.19539.1 CELEG.Y12A6A.2 CINOP.Sp34_X0124000.t1 CNIGO.Cni-Y12A6A.2
OG0011241: CBRIG.QX1410.19317.1 CELEG.Y15E3A.1a CINOP.Sp34_X0135100.t1 CNIGO.Cni-nhr-91.1
OG0011242: CBRIG.QX1410.19314.1 CELEG.Y15E3A.3 CINOP.Sp34_X0134900.t1 CNIGO.Cni-Y15E3A.3
OG0011243: CBRIG.QX1410.19389.1 CELEG.Y16B4A.1 CINOP.Sp34_X0141800.t1 CNIGO.Cni-unc-3.1
OG0011244: CBRIG.QX1410.19390.1 CELEG.Y16B4A.2 CINOP.Sp34_X0141900.t1 CNIGO.Cni-Y16B4A.2
OG0011245: CBRIG.QX1410.4087.1 CELEG.Y17D7B.2 CINOP.Sp34_50423700.t1 CNIGO.Cni-Y17D7B.2
OG0011246: CBRIG.QX1410.12329.1 CELEG.Y17G7B.1 CINOP.Sp34_20060400.t1 CNIGO.Cni-acbp-6
OG0011247: CBRIG.QX1410.12323.1 CELEG.Y17G7B.10b CINOP.Sp34_20061800.t1 CNIGO.Cni-Y17G7B.10
OG0011248: CBRIG.QX1410.12324.2 CELEG.Y17G7B.12 CINOP.Sp34_20061320.t1 CNIGO.Cni-Y17G7B.12
OG0011249: CBRIG.QX1410.12322.1 CELEG.Y17G7B.13 CINOP.Sp34_20061700.t1 CNIGO.Cni-ippk-1
OG0011250: CBRIG.QX1410.12316.3 CELEG.Y17G7B.15a CINOP.Sp34_20061900.t1 CNIGO.Cni-cnt-1
OG0011251: CBRIG.QX1410.12315.1 CELEG.Y17G7B.17 CINOP.Sp34_20062000.t1 CNIGO.Cni-Y17G7B.17
OG0011252: CBRIG.QX1410.12314.3 CELEG.Y17G7B.18b CINOP.Sp34_20062100.t1 CNIGO.Cni-Y17G7B.18
OG0011253: CBRIG.QX1410.12328.1 CELEG.Y17G7B.20a CINOP.Sp34_20060800.t1 CNIGO.Cni-Y17G7B.20.1
OG0011254: CBRIG.QX1410.12327.1 CELEG.Y17G7B.2d CINOP.Sp34_20060900.t1 CNIGO.Cni-ash-2.2
OG0011255: CBRIG.QX1410.12326.2 CELEG.Y17G7B.4 CINOP.Sp34_20061100.t1 CNIGO.Cni-dhps-1
OG0011256: CBRIG.QX1410.10399.2 CELEG.Y17G7B.5a CINOP.Sp34_20237100.t1 CNIGO.Cni-mcm-2
OG0011257: CBRIG.QX1410.12325.1 CELEG.Y17G7B.6a CINOP.Sp34_20061310.t1 CNIGO.Cni-glb-29.1
OG0011258: CBRIG.QX1410.6250.1 CELEG.Y17G9B.5 CINOP.Sp34_40129500.t1 CNIGO.Cni-Y17G9B.5.1
OG0011259: CBRIG.QX1410.6249.1 CELEG.Y17G9B.8 CINOP.Sp34_40129600.t1 CNIGO.Cni-Y17G9B.8
OG0011260: CBRIG.QX1410.15994.1 CELEG.Y18D10A.1 CINOP.Sp34_10032020.t1 CNIGO.Cni-attf-6
OG0011261: CBRIG.QX1410.16004.1 CELEG.Y18D10A.16 CINOP.Sp34_10056110.t1 CNIGO.Cni-Y18D10A.16
OG0011262: CBRIG.QX1410.15993.1 CELEG.Y18D10A.2 CINOP.Sp34_10032030.t1 CNIGO.Cni-Y18D10A.2.1
OG0011263: CBRIG.QX1410.15937.2 CELEG.Y18D10A.20 CINOP.Sp34_10042100.t1 CNIGO.Cni-pfn-1
OG0011264: CBRIG.QX1410.16008.3 CELEG.Y18D10A.23 CINOP.Sp34_10056300.t1 CNIGO.Cni-Y18D10A.23.1
OG0011265: CBRIG.QX1410.15992.1 CELEG.Y18D10A.3 CINOP.Sp34_10032100.t1 CNIGO.Cni-Y18D10A.3
OG0011266: CBRIG.QX1410.15991.1 CELEG.Y18D10A.5 CINOP.Sp34_10032200.t1 CNIGO.Cni-gsk-3.1
OG0011267: CBRIG.QX1410.15990.2 CELEG.Y18D10A.6a CINOP.Sp34_10033400.t1 CNIGO.Cni-nhx-8.2
OG0011268: CBRIG.QX1410.15953.1 CELEG.Y18D10A.7 CINOP.Sp34_10044300.t1 CNIGO.Cni-ptr-17
OG0011269: CBRIG.QX1410.15997.1 CELEG.Y18D10A.8 CINOP.Sp34_10053100.t1 CNIGO.Cni-mxt-1.1
OG0011270: CBRIG.QX1410.15998.1 CELEG.Y18D10A.9 CINOP.Sp34_10053000.t1 CNIGO.Cni-Y18D10A.9
OG0011271: CBRIG.QX1410.13501.1 CELEG.Y18H1A.13 CINOP.Sp34_10229800.t1 CNIGO.Cni-col-46.1
OG0011272: CBRIG.QX1410.13467.1 CELEG.Y18H1A.14 CINOP.Sp34_10227700.t1 CNIGO.Cni-Y18H1A.14.2
OG0011273: CBRIG.QX1410.13488.1 CELEG.Y18H1A.3e CINOP.Sp34_10228120.t1 CNIGO.Cnig_chr_I.g377.1
OG0011274: CBRIG.QX1410.13490.1 CELEG.Y18H1A.4 CINOP.Sp34_10228000.t1 CNIGO.Cni-Y18H1A.4.1
OG0011275: CBRIG.QX1410.9640.1 CELEG.Y1A5A.1 CINOP.Sp34_30003800.t1 CNIGO.Cni-Y1A5A.1
OG0011276: CBRIG.QX1410.13571.3 CELEG.Y20F4.2 CINOP.Sp34_10237400.t1 CNIGO.Cni-crtc-1.2
OG0011277: CBRIG.QX1410.13587.1 CELEG.Y20F4.3a CINOP.Sp34_10237910.t1 CNIGO.Cni-gap-3
OG0011278: CBRIG.QX1410.7757.1 CELEG.Y22D7AL.10 CINOP.Sp34_30314400.t1 CNIGO.Cni-Y22D7AL.10
OG0011279: CBRIG.QX1410.7426.1 CELEG.Y22D7AL.14 CINOP.Sp34_30309600.t1 CNIGO.Cni-cht-4
OG0011280: CBRIG.QX1410.7569.1 CELEG.Y22D7AL.16 CINOP.Sp34_30308700.t1 CNIGO.Cni-Y22D7AL.16
OG0011281: CBRIG.QX1410.7758.3 CELEG.Y22D7AL.5a CINOP.Sp34_30314500.t1 CNIGO.Cni-hsp-60
OG0011282: CBRIG.QX1410.7760.1 CELEG.Y22D7AL.6b CINOP.Sp34_30314100.t1 CNIGO.Cni-Y22D7AL.6
OG0011283: CBRIG.QX1410.7419.1 CELEG.Y22D7AL.7 CINOP.Sp34_30314000.t1 CNIGO.Cni-Y22D7AL.7
OG0011284: CBRIG.QX1410.7761.3 CELEG.Y22D7AL.8b CINOP.Sp34_30314200.t1 CNIGO.Cni-sms-3.1
OG0011285: CBRIG.QX1410.7756.1 CELEG.Y22D7AL.9 CINOP.Sp34_30314300.t1 CNIGO.Cni-Y22D7AL.9.1
OG0011286: CBRIG.QX1410.7524.1 CELEG.Y22D7AR.13 CINOP.Sp34_30301500.t1 CNIGO.Cni-ser-4.1
OG0011287: CBRIG.QX1410.7734.1 CELEG.Y22D7AR.5 CINOP.Sp34_30308600.t1 CNIGO.Cni-glb-30.1
OG0011288: CBRIG.QX1410.7735.1 CELEG.Y22D7AR.6 CINOP.Sp34_30308500.t1 CNIGO.Cni-Y22D7AR.6.1
OG0011289: CBRIG.QX1410.2406.1 CELEG.Y22F5A.1a CINOP.Sp34_50284810.t1 CNIGO.Cni-nhr-232
OG0011290: CBRIG.QX1410.2404.3 CELEG.Y22F5A.3b CINOP.Sp34_50285200.t1 CNIGO.Cni-ric-4.2
OG0011291: CBRIG.QX1410.2401.1 CELEG.Y22F5A.6 CINOP.Sp34_50286300.t1 CNIGO.Cni-lys-3
OG0011292: CBRIG.QX1410.18125.1 CELEG.Y23B4A.2 CINOP.Sp34_X0232600.t1 CNIGO.Cni-capa-1
OG0011293: CBRIG.QX1410.13887.1 CELEG.Y23H5A.2a CINOP.Sp34_10139300.t1 CNIGO.Cni-Y23H5A.2
OG0011294: CBRIG.QX1410.13886.1 CELEG.Y23H5A.3 CINOP.Sp34_10139200.t1 CNIGO.Cni-Y23H5A.3
OG0011295: CBRIG.QX1410.13884.1 CELEG.Y23H5A.5a CINOP.Sp34_10139020.t1 CNIGO.Cni-ctn-1
OG0011297: CBRIG.QX1410.13992.1 CELEG.Y23H5B.3 CINOP.Sp34_10138000.t1 CNIGO.Cni-Y23H5B.3.1
OG0011298: CBRIG.QX1410.14098.2 CELEG.Y23H5B.4 CINOP.Sp34_10283300.t1 CNIGO.Cni-dmsr-2.1
OG0011299: CBRIG.QX1410.14099.1 CELEG.Y23H5B.5 CINOP.Sp34_10283400.t1 CNIGO.Cni-Y23H5B.5
OG0011300: CBRIG.QX1410.14100.1 CELEG.Y23H5B.6a CINOP.Sp34_10283500.t1 CNIGO.Cni-Y23H5B.6
OG0011301: CBRIG.QX1410.6305.1 CELEG.Y24D9A.1a CINOP.Sp34_40122000.t1 CNIGO.Cni-ell-1.1
OG0011302: CBRIG.QX1410.6307.1 CELEG.Y24D9A.4 CINOP.Sp34_40122200.t1 CNIGO.Cnig_chr_IV.g14657
OG0011303: CBRIG.QX1410.6308.3 CELEG.Y24D9A.8a CINOP.Sp34_40121900.t1 CNIGO.Cni-tald-1.1
OG0011304: CBRIG.QX1410.5809.1 CELEG.Y24F12A.2a CINOP.Sp34_40325500.t1 CNIGO.Cni-ragc-1
OG0011305: CBRIG.QX1410.12451.1 CELEG.Y25C1A.13 CINOP.Sp34_20045610.t1 CNIGO.Cni-Y25C1A.13
OG0011306: CBRIG.QX1410.12454.2 CELEG.Y25C1A.5 CINOP.Sp34_20045500.t1 CNIGO.Cni-copb-1
OG0011307: CBRIG.QX1410.12456.1 CELEG.Y25C1A.7c CINOP.Sp34_20045300.t1 CNIGO.Cni-Y25C1A.7.1
OG0011308: CBRIG.QX1410.19590.1 CELEG.Y26E6A.2 CINOP.Sp34_X0117610.t1 CNIGO.Cni-Y26E6A.2
OG0011309: CBRIG.QX1410.19587.1 CELEG.Y26E6A.3 CINOP.Sp34_X0117620.t1 CNIGO.Cni-Y26E6A.3
OG0011310: CBRIG.QX1410.3719.3 CELEG.Y32B12B.2a CINOP.Sp34_50338600.t1 CNIGO.Cni-Y32B12B.2.2
OG0011311: CBRIG.QX1410.2365.3 CELEG.Y32F6A.1 CINOP.Sp34_50292100.t1 CNIGO.Cni-set-22
OG0011312: CBRIG.QX1410.2366.1 CELEG.Y32F6A.2 CINOP.Sp34_50292200.t1 CNIGO.Cni-snf-10
OG0011313: CBRIG.QX1410.2364.2 CELEG.Y32F6A.4 CINOP.Sp34_50291700.t1 CNIGO.Cnig_chr_V.g19463
OG0011314: CBRIG.QX1410.2369.1 CELEG.Y32F6A.5b CINOP.Sp34_50292400.t1 CNIGO.Cni-Y32F6A.5
OG0011315: CBRIG.QX1410.2375.1 CELEG.Y32F6B.1 CINOP.Sp34_50292800.t1 CNIGO.Cni-Y32F6B.1
OG0011316: CBRIG.QX1410.2374.1 CELEG.Y32F6B.3 CINOP.Sp34_50292710.t1 CNIGO.Cni-crp-1
OG0011317: CBRIG.QX1410.686.4 CELEG.Y32G9A.6d CINOP.Sp34_50065100.t1 CNIGO.Cni-nphp-2.2
OG0011318: CBRIG.QX1410.685.2 CELEG.Y32G9A.8a CINOP.Sp34_50065200.t1 CNIGO.Cni-zig-11
OG0011319: CBRIG.QX1410.677.1 CELEG.Y32G9B.1b CINOP.Sp34_50065900.t1 CNIGO.Cni-Y32G9B.1
OG0011320: CBRIG.QX1410.8160.1 CELEG.Y32H12A.1 CINOP.Sp34_30115810.t1 CNIGO.Cni-Y32H12A.1
